mol_name,activity,potency
DECOY6418,Inactive,2
DECOY4362,Inactive,2
DECOY100,Inactive,2
DECOY3131,Inactive,2
DECOY7076,Inactive,2
DECOY1061,Inactive,2
DECOY6742,Inactive,2
DECOY306,Inactive,2
DECOY2192,Inactive,2
DECOY5619,Inactive,2
DECOY1225,Inactive,2
DECOY3771,Inactive,2
DECOY3676,Inactive,2
DECOY3273,Inactive,2
DECOY3843,Inactive,2
DECOY5681,Inactive,2
DECOY5317,Inactive,2
DECOY2062,Inactive,2
DECOY5464,Inactive,2
DECOY1295,Inactive,2
CHEMBL442,Inactive,2
DECOY1096,Inactive,2
DECOY4621,Inactive,2
DECOY6965,Inactive,2
DECOY1322,Inactive,2
DECOY3834,Inactive,2
DECOY6846,Inactive,2
DECOY4110,Inactive,2
DECOY319,Inactive,2
DECOY1957,Inactive,2
DECOY366,Inactive,2
DECOY4218,Inactive,2
DECOY7202,Inactive,2
DECOY1123,Inactive,2
DECOY3355,Inactive,2
DECOY4467,Inactive,2
CHEMBL111861,Inactive,2
DECOY322,Inactive,2
DECOY5025,Inactive,2
CHEMBL261334,Inactive,4.712
DECOY7081,Inactive,2
DECOY4878,Inactive,2
DECOY413,Inactive,2
DECOY5561,Inactive,2
DECOY6384,Inactive,2
DECOY548,Inactive,2
DECOY4632,Inactive,2
DECOY6704,Inactive,2
DECOY2299,Inactive,2
DECOY392,Inactive,2
DECOY7261,Inactive,2
DECOY1007,Inactive,2
DECOY318,Inactive,2
DECOY5515,Inactive,2
DECOY3415,Inactive,2
DECOY4800,Inactive,2
DECOY6970,Inactive,2
DECOY6770,Inactive,2
DECOY379,Inactive,2
DECOY6366,Inactive,2
DECOY1870,Inactive,2
DECOY2542,Inactive,2
DECOY4722,Inactive,2
DECOY5788,Inactive,2
CHEMBL364713,Inactive,2
DECOY26,Inactive,2
DECOY5381,Inactive,2
CHEMBL1163691,Inactive,2
DECOY1216,Inactive,2
DECOY3221,Inactive,2
DECOY3640,Inactive,2
DECOY7004,Inactive,2
CHEMBL1297,Inactive,2
DECOY4703,Inactive,2
CHEMBL261621,Inactive,5.75
DECOY6839,Inactive,2
DECOY5754,Inactive,2
DECOY2248,Inactive,2
DECOY569,Inactive,2
DECOY5879,Inactive,2
DECOY3120,Inactive,2
DECOY2187,Inactive,2
DECOY2474,Inactive,2
DECOY1883,Inactive,2
DECOY5089,Inactive,2
DECOY3652,Inactive,2
DECOY4398,Inactive,2
DECOY3,Inactive,2
DECOY769,Inactive,2
DECOY960,Inactive,2
DECOY271,Inactive,2
DECOY49,Inactive,2
DECOY5640,Inactive,2
DECOY5170,Inactive,2
DECOY7335,Inactive,2
DECOY2189,Inactive,2
DECOY1960,Inactive,2
DECOY5813,Inactive,2
DECOY4588,Inactive,2
DECOY764,Inactive,2
DECOY1617,Inactive,2
DECOY2998,Inactive,2
DECOY1750,Inactive,2
DECOY6100,Inactive,2
CHEMBL20883,Inactive,2
DECOY4432,Inactive,2
DECOY5661,Inactive,2
DECOY3634,Inactive,2
DECOY5288,Inactive,2
CHEMBL504781,Inactive,5.824
DECOY1301,Inactive,2
DECOY4541,Inactive,2
DECOY820,Inactive,2
DECOY3696,Inactive,2
DECOY1126,Inactive,2
DECOY5296,Inactive,2
DECOY1073,Inactive,2
DECOY2663,Inactive,2
DECOY4669,Inactive,2
DECOY5088,Inactive,2
DECOY5443,Inactive,2
DECOY7209,Inactive,2
DECOY2634,Inactive,2
CHEMBL56367,Inactive,2
DECOY3191,Inactive,2
DECOY95,Inactive,2
DECOY3641,Inactive,2
DECOY509,Inactive,2
DECOY1147,Inactive,2
DECOY6359,Inactive,2
DECOY3786,Inactive,2
DECOY4635,Inactive,2
DECOY6277,Inactive,2
DECOY4802,Inactive,2
DECOY2219,Inactive,2
DECOY6467,Inactive,2
DECOY1273,Inactive,2
DECOY2862,Inactive,2
CHEMBL1515611,Inactive,2
DECOY637,Inactive,2
DECOY2559,Inactive,2
DECOY4869,Inactive,2
DECOY6883,Inactive,2
DECOY1453,Inactive,2
DECOY2462,Inactive,2
CHEMBL62193,Inactive,2
DECOY2852,Inactive,2
DECOY5770,Inactive,2
DECOY4971,Inactive,2
DECOY3453,Inactive,2
DECOY5814,Inactive,2
DECOY3557,Inactive,2
DECOY705,Inactive,2
DECOY4382,Inactive,2
CHEMBL1727,Inactive,2
DECOY2450,Inactive,2
DECOY3899,Inactive,2
DECOY4421,Inactive,2
DECOY1592,Inactive,2
CHEMBL1319362,Inactive,2
DECOY1072,Inactive,2
DECOY6688,Inactive,2
DECOY643,Inactive,2
DECOY981,Inactive,2
CHEMBL139835,Inactive,2
DECOY2122,Inactive,2
CHEMBL3084803,Inactive,2
DECOY5587,Inactive,2
DECOY2570,Inactive,2
DECOY5551,Inactive,2
DECOY1394,Inactive,2
DECOY3084,Inactive,2
DECOY4582,Inactive,2
CHEMBL1349,Inactive,2
DECOY3516,Inactive,2
DECOY4039,Inactive,2
DECOY4639,Inactive,2
DECOY5538,Inactive,2
CHEMBL744,Inactive,2
DECOY3414,Inactive,2
DECOY6677,Inactive,2
CHEMBL427216,Inactive,2
DECOY3143,Inactive,2
DECOY1404,Inactive,2
DECOY1172,Inactive,2
DECOY2739,Inactive,2
CHEMBL48449,Inactive,2
DECOY1317,Inactive,2
DECOY845,Inactive,2
DECOY6979,Inactive,2
CHEMBL311469,Inactive,2
DECOY4901,Inactive,2
DECOY4222,Inactive,2
DECOY269,Inactive,2
CHEMBL633,Inactive,2
DECOY6038,Inactive,2
DECOY6508,Inactive,2
DECOY4693,Inactive,2
CHEMBL1230333,Inactive,2
CHEMBL1200845,Inactive,2
DECOY5095,Inactive,2
DECOY1668,Inactive,2
DECOY1157,Inactive,2
DECOY3755,Inactive,2
CHEMBL762,Inactive,2
DECOY4235,Inactive,2
CHEMBL106,Inactive,2
DECOY3250,Inactive,2
DECOY5555,Inactive,2
DECOY2467,Inactive,2
DECOY6625,Inactive,2
DECOY4590,Inactive,2
DECOY6734,Inactive,2
DECOY4841,Inactive,2
DECOY4300,Inactive,2
DECOY6298,Inactive,2
DECOY5286,Inactive,2
DECOY3339,Inactive,2
DECOY7206,Inactive,2
DECOY6867,Inactive,2
DECOY84,Inactive,2
DECOY5830,Inactive,2
DECOY4439,Inactive,2
DECOY4237,Inactive,2
DECOY7003,Inactive,2
CHEMBL2106399,Inactive,2
DECOY3932,Inactive,2
DECOY258,Inactive,2
DECOY6300,Inactive,2
DECOY6057,Inactive,2
DECOY6787,Inactive,2
DECOY6767,Inactive,2
DECOY3970,Inactive,2
DECOY1513,Inactive,2
DECOY1051,Inactive,2
DECOY5233,Inactive,2
DECOY6751,Inactive,2
DECOY1570,Inactive,2
DECOY1190,Inactive,2
DECOY1438,Inactive,2
DECOY2608,Inactive,2
DECOY7249,Inactive,2
DECOY6212,Inactive,2
DECOY5029,Inactive,2
DECOY2102,Inactive,2
DECOY6529,Inactive,2
CHEMBL29292,Inactive,2
DECOY958,Inactive,2
DECOY4775,Inactive,2
DECOY656,Inactive,2
DECOY1976,Inactive,2
DECOY3419,Inactive,2
DECOY4167,Inactive,2
DECOY3332,Inactive,2
DECOY526,Inactive,2
DECOY1837,Inactive,2
DECOY2890,Inactive,2
CHEMBL1077,Inactive,2
DECOY2206,Inactive,2
DECOY5344,Inactive,2
DECOY1137,Inactive,2
DECOY6902,Inactive,2
DECOY6192,Inactive,2
CHEMBL898,Inactive,2
DECOY5228,Inactive,2
DECOY4409,Inactive,2
DECOY204,Inactive,2
DECOY1299,Inactive,2
DECOY136,Inactive,2
DECOY3237,Inactive,2
DECOY1057,Inactive,2
DECOY352,Inactive,2
CHEMBL267044,Inactive,2
DECOY113,Inactive,2
DECOY1385,Inactive,2
DECOY5497,Inactive,2
CHEMBL650,Inactive,2
DECOY1576,Inactive,2
DECOY2571,Inactive,2
DECOY6964,Inactive,2
DECOY6905,Inactive,2
DECOY7399,Inactive,2
DECOY4615,Inactive,2
DECOY1603,Inactive,2
DECOY838,Inactive,2
DECOY879,Inactive,2
DECOY721,Inactive,2
DECOY5120,Inactive,2
DECOY5580,Inactive,2
DECOY1491,Inactive,2
DECOY5409,Inactive,2
DECOY2784,Inactive,2
DECOY662,Inactive,2
DECOY6950,Inactive,2
DECOY1639,Inactive,2
DECOY856,Inactive,2
DECOY3385,Inactive,2
DECOY3353,Inactive,2
DECOY441,Inactive,2
CHEMBL1262,Inactive,2
DECOY208,Inactive,2
DECOY2936,Inactive,2
DECOY4690,Inactive,2
DECOY4767,Inactive,2
CHEMBL1679,Inactive,2
DECOY2526,Inactive,2
DECOY677,Inactive,2
DECOY4471,Inactive,2
DECOY6232,Inactive,2
DECOY185,Inactive,2
DECOY3345,Inactive,2
DECOY2845,Inactive,2
CHEMBL1201220,Inactive,2
DECOY1304,Inactive,2
DECOY6223,Inactive,2
DECOY1562,Inactive,2
DECOY2935,Inactive,2
DECOY4357,Inactive,2
DECOY1767,Inactive,2
DECOY3746,Inactive,2
DECOY3227,Inactive,2
DECOY1705,Inactive,2
DECOY249,Inactive,2
DECOY922,Inactive,2
CHEMBL141343,Inactive,2
DECOY3866,Inactive,2
DECOY1587,Inactive,2
DECOY7163,Inactive,2
CHEMBL603,Inactive,2
CHEMBL558551,Inactive,2
DECOY186,Inactive,2
DECOY2146,Inactive,2
DECOY2604,Inactive,2
DECOY3320,Inactive,2
DECOY5752,Inactive,2
DECOY543,Inactive,2
DECOY4670,Inactive,2
CHEMBL135,Inactive,2
DECOY5012,Inactive,2
DECOY7120,Inactive,2
DECOY5263,Inactive,2
DECOY2601,Inactive,2
DECOY7183,Inactive,2
DECOY4523,Inactive,2
DECOY4754,Inactive,2
DECOY4516,Inactive,2
DECOY3296,Inactive,2
DECOY2286,Inactive,2
DECOY1849,Inactive,2
DECOY5798,Inactive,2
CHEMBL2252949,Inactive,2
DECOY4684,Inactive,2
DECOY4267,Inactive,2
DECOY4507,Inactive,2
DECOY4208,Inactive,2
DECOY900,Inactive,2
DECOY2305,Inactive,2
DECOY4456,Inactive,2
DECOY3544,Inactive,2
CHEMBL565,Inactive,2
DECOY3366,Inactive,2
DECOY3928,Inactive,2
CHEMBL1198,Inactive,2
DECOY112,Inactive,2
DECOY4013,Inactive,2
DECOY1374,Inactive,2
DECOY3917,Inactive,2
DECOY6060,Inactive,2
DECOY5055,Inactive,2
DECOY1532,Inactive,2
DECOY5704,Inactive,2
DECOY854,Inactive,2
DECOY599,Inactive,2
DECOY88,Inactive,2
DECOY3890,Inactive,2
DECOY775,Inactive,2
DECOY4202,Inactive,2
DECOY2326,Inactive,2
DECOY1246,Inactive,2
DECOY500,Inactive,2
DECOY4042,Inactive,2
DECOY6852,Inactive,2
DECOY2057,Inactive,2
DECOY5819,Inactive,2
DECOY5602,Inactive,2
DECOY2869,Inactive,2
DECOY1866,Inactive,2
DECOY4484,Inactive,2
DECOY5080,Inactive,2
DECOY1591,Inactive,2
DECOY1768,Inactive,2
DECOY2990,Inactive,2
DECOY4777,Inactive,2
CHEMBL44,Inactive,2
DECOY4371,Inactive,2
DECOY2880,Inactive,2
DECOY6481,Inactive,2
DECOY7260,Inactive,2
CHEMBL567597,Inactive,2
DECOY4707,Inactive,2
DECOY588,Inactive,2
DECOY5582,Inactive,2
DECOY296,Inactive,2
DECOY2088,Inactive,2
DECOY6700,Inactive,2
CHEMBL1451,Inactive,2
DECOY3179,Inactive,2
DECOY4406,Inactive,2
DECOY6859,Inactive,2
DECOY3753,Inactive,2
DECOY5041,Inactive,2
DECOY3721,Inactive,2
DECOY2712,Inactive,2
DECOY5087,Inactive,2
DECOY3468,Inactive,2
DECOY4734,Inactive,2
